"개방자치단체코드","관리번호","인허가일자","인허가취소일자","영업상태코드","영업상태명","상세영업상태코드","상세영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","전화번호","소재지면적","소재지우편번호","지번주소","도로명주소","도로명우편번호","사업장명","최종수정일자","데이터갱신구분","데이터갱신일자","업태구분명","좌표정보(X)","좌표정보(Y)","위생업태명","남성종사자수","여성종사자수","영업장주변구분명","등급구분명","급수시설구분명","총인원","본사종업원수","공장사무직종업원수","공장판매직종업원수","공장생산직종업원수","건물소유구분명","보증액","월세액","다중이용업소여부","시설총규모","전통업소지정번호","전통업소주된음식","홈페이지"
"3220000","3220000-102-2019-00002","20190424","","01","영업/정상","01","영업","","","","","","806.90","135920","서울특별시 강남구 역삼동 719-18 시티타워 6-10층 ","서울특별시 강남구 언주로87길 24, 시티타워 6-10층 (역삼동)","06221","애플(AppIe)","2022-02-24 17:48:08","U","2022-02-26 02:40:00.0","룸살롱","203557.912978466    ","444347.552820127    ","룸살롱","0","0","","","","0","0","0","0","0","","0","0","N","806.9","","",""
"3220000","3220000-102-2019-00005","20190917","","01","영업/정상","01","영업","","","","","","249.46","135877","서울특별시 강남구 삼성동 143-27","서울특별시 강남구 테헤란로77길 9, 5층 (삼성동)","06159","씨엔엔CNN5","2023-01-06 16:31:09","U","2022-12-01 00:08:00.0","룸살롱","204738.865337042","444986.108170337","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2019-00007","2019-09-24","","01","영업/정상","01","영업","","","","","025183929","370.80","135-832","서울특별시 강남구 논현동 248-7 임피리얼 팰리스호텔","서울특별시 강남구 언주로 640, 임피리얼 팰리스호텔 지하1층 (논현동)","06098","알파벳","2024-02-15 16:30:41","U","2023-12-01 23:07:00.0","룸살롱","203102.074986325","445751.652027981","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2019-00008","20190927","","01","영업/정상","01","영업","","","","","","242.57","135877","서울특별시 강남구 삼성동 143-27","서울특별시 강남구 테헤란로77길 9, 지하1층 (삼성동)","06159","씨엔엔CNN","2023-01-06 16:45:54","U","2022-12-01 00:08:00.0","룸살롱","204738.865337042","444986.108170337","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2019-00009","20191002","","01","영업/정상","01","영업","","","","","","819.03","135952","서울특별시 강남구 청담동 52-3번지 프리마호텔 ","서울특별시 강남구 도산대로 536, 프리마호텔 지하1,2층 (청담동)","06071","무인","2020-03-13 17:21:56","U","2020-03-15 02:40:00.0","고고(디스코)클럽","204549.998846316    ","446895.028902481    ","고고(디스코)클럽","","","","","","","","","","","","","","N","819.03","","",""
"3220000","3220000-102-2019-00010","20191025","","01","영업/정상","01","영업","","","","","","180.43","135513","서울특별시 강남구 역삼동 702-24","서울특별시 강남구 선릉로93길 31, 지상1층 (역삼동)","06151","벤자민","2022-12-06 14:44:31","U","2021-11-02 00:08:00.0","룸살롱","204013.483967719","444693.000470748","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2019-00012","20191112","","01","영업/정상","01","영업","","","","","","418.59","135877","서울특별시 강남구 삼성동 143-26 에이스","서울특별시 강남구 테헤란로77길 11-3, 에이스 지상 8,9,10층 (삼성동)","06159","강남 윈","2022-11-11 15:00:08","U","2021-10-31 23:03:00.0","룸살롱","204721.681839332","444976.616252344","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2019-00013","2019-11-15","","01","영업/정상","01","영업","","","","","","1123.60","135-813","서울특별시 강남구 논현동 18-2 렉스관광호텔","서울특별시 강남구 강남대로 588, 렉스관광호텔 지하1,2층 (논현동)","06043","오리엔탈 잭 리빈","2023-02-22 14:27:12","U","2022-12-01 22:04:00.0","고고(디스코)클럽","201746.195","445794.05","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2019-00014","2019-12-11","","01","영업/정상","01","영업","","","","","","94.47","135-877","서울특별시 강남구 삼성동 143-19 퍼시픽빌딩","서울특별시 강남구 테헤란로69길 10, 퍼시픽빌딩 지하2층 (삼성동)","06159","팡팡","2023-05-30 15:02:32","U","2022-12-06 00:01:00.0","룸살롱","204596.861509653","444933.736880989","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2020-00001","20200130","","01","영업/정상","01","영업","","","","","","393.06","135924","서울특별시 강남구 역삼동 736-35 프리즘빌딩 ","서울특별시 강남구 테헤란로22길 10, 프리즘빌딩 지상3,4층 (역삼동)","06236","필드","2020-07-14 17:09:53","U","2020-07-16 02:40:00.0","룸살롱","203017.93886914     ","444112.179327271    ","룸살롱","","","","","","","","","","","","","","N","393.06","","",""
"3220000","3220000-102-2020-00002","20200219","","01","영업/정상","01","영업","","","","","","1,166.23","135952","서울특별시 강남구 청담동 52-3 프리마호텔","서울특별시 강남구 도산대로 536, 프리마호텔 지하1층,지하3층 (청담동)","06071","가라오케 Let's go","2022-12-19 13:31:17","U","2021-11-01 22:01:00.0","룸살롱","204549.998846316","446895.028902481","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2020-00005","2020-09-10","","01","영업/정상","01","영업","","","","","","632.48","135-915","서울특별시 강남구 역삼동 677-22","서울특별시 강남구 테헤란로33길 8, 지하1층, 지상1층 (역삼동)","06142","킹스맨","2023-10-25 14:03:10","U","2022-10-30 22:07:00.0","룸살롱","203433.780897402","444474.33805099","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2020-00006","2020-09-10","","01","영업/정상","01","영업","","","","","","281.40","135-915","서울특별시 강남구 역삼동 677-22","서울특별시 강남구 테헤란로33길 8, 지상2층 (역삼동)","06142","리뉴얼","2023-11-02 14:47:42","U","2022-11-01 00:04:00.0","룸살롱","203433.780897402","444474.33805099","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2020-00007","20201203","","01","영업/정상","01","영업","","","","","","231.60","135913","서울특별시 강남구 역삼동 651-5 KH타워 ","서울특별시 강남구 봉은사로 218, KH타워 지하1층 (역삼동)","06135","요트클럽55(YACHT CLUB 55)","2020-12-03 09:48:12","I","2020-12-05 00:23:25.0","룸살롱","203110.785501818    ","445055.475197914    ","룸살롱","","","","","","","","","","","","","","N","231.6","","",""
"3220000","3220000-102-2020-00008","20201211","","01","영업/정상","01","영업","","","","","","374.77","135933","서울특별시 강남구 역삼동 823-30 라인빌딩 ","서울특별시 강남구 테헤란로14길 16, 라인빌딩 지하1층 (역삼동)","06234","원","2021-06-09 17:04:40","U","2021-06-11 02:40:00.0","룸살롱","202854.593559695    ","444017.61354874     ","룸살롱","","","","","","","","","","","","","","N","374.77","","",""
"3220000","3220000-102-2021-00001","2021-07-09","","01","영업/정상","01","영업","","","","","","452.10","135-876","서울특별시 강남구 삼성동 142-29","서울특별시 강남구 선릉로92길 38, 제이빌딩 9~10층 (삼성동)","06160","쌔삥 앤 하이킥 9,10","2023-12-22 14:14:23","U","2022-11-01 22:04:00.0","룸살롱","204512.989866326","444870.810346312","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2021-00002","2021-11-08","","01","영업/정상","01","영업","","","","","","908.40","135-892","서울특별시 강남구 신사동 587-1 선샤인호텔 지하1층,지하중층","서울특별시 강남구 도산대로 205, 선샤인호텔 지하1층,지하중층 (신사동)","06026","미슐랭","2024-01-12 13:48:58","U","2023-11-30 23:04:00.0","룸살롱","202471.536204701","446478.944977018","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2021-00003","2021-11-22","","01","영업/정상","01","영업","","","","","","140.56","135-923","서울특별시 강남구 역삼동 735-29","서울특별시 강남구 테헤란로16길 9 (역삼동)","06235","아이엠","2023-12-27 16:25:42","U","2022-11-01 22:09:00.0","룸살롱","202924.728431526","444079.368714251","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2021-00004","20211126","","01","영업/정상","01","영업","","","","","","447.39","135892","서울특별시 강남구 신사동 587-1 선샤인호텔 별관 1층 ","서울특별시 강남구 도산대로 205, 선샤인호텔 별관1층 (신사동)","06026","게임","2021-11-26 13:43:22","I","2021-11-28 00:22:43.0","룸살롱","202471.536204701    ","446478.944977018    ","룸살롱","0","0","주택가주변","","","0","0","0","0","0","","0","0","Y","447.39","","",""
"3220000","3220000-102-2021-00005","20211126","","01","영업/정상","01","영업","","","","","","802.66","135892","서울특별시 강남구 신사동 587-1 선샤인호텔 별관2,3층 ","서울특별시 강남구 도산대로 205, 선샤인호텔 별관2,3층 (신사동)","06026","인트로","2022-03-17 17:46:06","U","2022-03-19 02:40:00.0","룸살롱","202471.536204701    ","446478.944977018    ","룸살롱","0","0","기타","","상수도전용","0","0","0","0","0","","0","0","Y","802.66","","",""
"3220000","3220000-102-2021-00006","2021-12-08","","01","영업/정상","01","영업","","","","","","307.04","135-934","서울특별시 강남구 역삼동 825-29 지하1층","서울특별시 강남구 테헤란로2길 15 (역삼동)","06232","코튼라운지","2024-02-06 17:51:28","U","2023-12-02 00:08:00.0","룸살롱","202522.701520595","443890.576677975","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2021-00007","2021-12-30","","01","영업/정상","01","영업","","","","","","789.85","135-892","서울특별시 강남구 신사동 587-1 선샤인호텔","서울특별시 강남구 도산대로 205, 선샤인호텔 지하중층, 지하1층 (신사동)","06026","메이비","2023-03-16 17:18:03","U","2022-12-02 23:08:00.0","고고(디스코)클럽","202471.536204701","446478.944977018","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2022-00001","2022-04-15","","01","영업/정상","01","영업","","","","","","539.29","135-887","서울특별시 강남구 신사동 502-11 영일빌딩","서울특별시 강남구 강남대로 620, 영일빌딩 지1층 (신사동)","06035","플렉스","2023-03-10 15:10:05","U","2022-12-02 23:02:00.0","룸살롱","201684.704785227","446105.858997581","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2022-00002","20220420","","01","영업/정상","01","영업","","","","","","81.49","135821","서울특별시 강남구 논현동 118-17 세한빌딩 지하1층","서울특별시 강남구 학동로 339, 세한빌딩 지하1층 (논현동)","06060","두꺼비","2022-04-20 16:56:07","I","2021-12-03 22:02:00.0","룸살롱","203483.649399269","446102.236098458","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2023-00001","2023-11-21","","01","영업/정상","01","영업","","","","","","759.94","135-920","서울특별시 강남구 역삼동 719 신웅타워","서울특별시 강남구 테헤란로 216, 신웅타워 지하1,2층 (역삼동)","06221","마카롱","2023-11-23 18:04:36","U","2022-10-31 22:05:00.0","룸살롱","203478.583672077","444358.311754254","","","","","","","","","","","","","","","","","","",""
"3220000","3220000-102-2023-00002","2023-12-22","","01","영업/정상","01","영업","","","","","","690.32","135-995","서울특별시 강남구 논현동 74 PATIO7","서울특별시 강남구 논현로 736, PATIO7 지하1,2층 (논현동)","06049","클럽 에이아이(CLUB AI)","2023-12-22 14:52:25","I","2022-11-01 22:04:00.0","관광호텔나이트(디스코)","202516.646578688","446175.67162737","","","","","","","","","","","","","","","","","","",""
